job_id,dataset,model_group,label,method,method_detail,model,prompt_count,isl,osl,batch_sizes,log_path,latest_prompt_tok_s,latest_generation_tok_s,running_reqs,waiting_reqs,gpu_kv_cache_pct,prefix_cache_hit_pct,live_acceptance_pct,live_mean_acceptance_length,live_accepted_throughput,live_drafted_throughput,completed_batch_rows,last_completed_bs,last_completed_out_tok_s_gpu,last_completed_latency_s,last_completed_coverage_pct,latest_error,tail_status
2113210,verified,qwen235b,verified_osl32k_qwen235b_eagle3_k11,eagle3_k11,eagle3_k11,Qwen/Qwen3-235B-A22B,32,4096,32768,32,/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/qwen235b_a22b_swe_verified_osl32k_bsweep_lyris_tp4_fp8kv_bs32_eagle3_offset0_n32_isl4096_osl32768_bs32_k11_20260613/slurm-2113210.out,,,,,,,,,,,0,,,,,,tail_failed:tail: cannot open '/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/qwen235b_a22b_swe_verified_osl32k_bsweep_lyris_tp4_fp8kv_bs32_eagle3_offset0_n32_isl4096_osl32768_bs32_k11_20260613/slurm-2113210.out' for reading: No such file or directory
2113191,verified,qwen235b,verified_osl32k_qwen235b_eagle3_k9,eagle3_k9,eagle3_k9,Qwen/Qwen3-235B-A22B,2,4096,32768,2,/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/qwen235b_a22b_swe_verified_osl32k_bsweep_lyris_tp4_fp8kv_bs2_eagle3_offset0_n2_isl4096_osl32768_bs2_k9_20260613/slurm-2113191.out,,,,,,,,,,,0,,,,,,tail_failed:tail: cannot open '/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/qwen235b_a22b_swe_verified_osl32k_bsweep_lyris_tp4_fp8kv_bs2_eagle3_offset0_n2_isl4096_osl32768_bs2_k9_20260613/slurm-2113191.out' for reading: No such file or directory
2113192,verified,qwen235b,verified_osl32k_qwen235b_eagle3_k9,eagle3_k9,eagle3_k9,Qwen/Qwen3-235B-A22B,4,4096,32768,4,/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/qwen235b_a22b_swe_verified_osl32k_bsweep_lyris_tp4_fp8kv_bs4_eagle3_offset0_n4_isl4096_osl32768_bs4_k9_20260613/slurm-2113192.out,,,,,,,,,,,0,,,,,,tail_failed:tail: cannot open '/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/qwen235b_a22b_swe_verified_osl32k_bsweep_lyris_tp4_fp8kv_bs4_eagle3_offset0_n4_isl4096_osl32768_bs4_k9_20260613/slurm-2113192.out' for reading: No such file or directory
2113193,verified,qwen235b,verified_osl32k_qwen235b_eagle3_k9,eagle3_k9,eagle3_k9,Qwen/Qwen3-235B-A22B,8,4096,32768,8,/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/qwen235b_a22b_swe_verified_osl32k_bsweep_lyris_tp4_fp8kv_bs8_eagle3_offset0_n8_isl4096_osl32768_bs8_k9_20260613/slurm-2113193.out,,,,,,,,,,,0,,,,,,tail_failed:tail: cannot open '/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/qwen235b_a22b_swe_verified_osl32k_bsweep_lyris_tp4_fp8kv_bs8_eagle3_offset0_n8_isl4096_osl32768_bs8_k9_20260613/slurm-2113193.out' for reading: No such file or directory
2113194,verified,qwen235b,verified_osl32k_qwen235b_eagle3_k9,eagle3_k9,eagle3_k9,Qwen/Qwen3-235B-A22B,16,4096,32768,16,/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/qwen235b_a22b_swe_verified_osl32k_bsweep_lyris_tp4_fp8kv_bs16_eagle3_offset0_n16_isl4096_osl32768_bs16_k9_20260613/slurm-2113194.out,,,,,,,,,,,0,,,,,,tail_failed:tail: cannot open '/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/qwen235b_a22b_swe_verified_osl32k_bsweep_lyris_tp4_fp8kv_bs16_eagle3_offset0_n16_isl4096_osl32768_bs16_k9_20260613/slurm-2113194.out' for reading: No such file or directory
2113196,verified,qwen235b,verified_osl32k_qwen235b_eagle3_k9,eagle3_k9,eagle3_k9,Qwen/Qwen3-235B-A22B,32,4096,32768,32,/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/qwen235b_a22b_swe_verified_osl32k_bsweep_lyris_tp4_fp8kv_bs32_eagle3_offset0_n32_isl4096_osl32768_bs32_k9_20260613/slurm-2113196.out,,,,,,,,,,,0,,,,,,tail_failed:tail: cannot open '/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/qwen235b_a22b_swe_verified_osl32k_bsweep_lyris_tp4_fp8kv_bs32_eagle3_offset0_n32_isl4096_osl32768_bs32_k9_20260613/slurm-2113196.out' for reading: No such file or directory
2113175,verified,qwen235b,verified_osl32k_qwen235b_pard2_k11,pard2_k11,pard2_k11,Qwen/Qwen3-235B-A22B,2,4096,32768,2,/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/qwen235b_a22b_swe_verified_osl32k_bsweep_lyris_tp4_fp8kv_bs2_pard2_offset0_n2_isl4096_osl32768_bs2_k11_20260613/slurm-2113175.out,,,,,,,,,,,0,,,,,,tail_failed:tail: cannot open '/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/qwen235b_a22b_swe_verified_osl32k_bsweep_lyris_tp4_fp8kv_bs2_pard2_offset0_n2_isl4096_osl32768_bs2_k11_20260613/slurm-2113175.out' for reading: No such file or directory
2113179,verified,qwen235b,verified_osl32k_qwen235b_pard2_k11,pard2_k11,pard2_k11,Qwen/Qwen3-235B-A22B,4,4096,32768,4,/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/qwen235b_a22b_swe_verified_osl32k_bsweep_lyris_tp4_fp8kv_bs4_pard2_offset0_n4_isl4096_osl32768_bs4_k11_20260613/slurm-2113179.out,,,,,,,,,,,0,,,,,,tail_failed:tail: cannot open '/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/qwen235b_a22b_swe_verified_osl32k_bsweep_lyris_tp4_fp8kv_bs4_pard2_offset0_n4_isl4096_osl32768_bs4_k11_20260613/slurm-2113179.out' for reading: No such file or directory
2113181,verified,qwen235b,verified_osl32k_qwen235b_pard2_k11,pard2_k11,pard2_k11,Qwen/Qwen3-235B-A22B,8,4096,32768,8,/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/qwen235b_a22b_swe_verified_osl32k_bsweep_lyris_tp4_fp8kv_bs8_pard2_offset0_n8_isl4096_osl32768_bs8_k11_20260613/slurm-2113181.out,,,,,,,,,,,0,,,,,,tail_failed:tail: cannot open '/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/qwen235b_a22b_swe_verified_osl32k_bsweep_lyris_tp4_fp8kv_bs8_pard2_offset0_n8_isl4096_osl32768_bs8_k11_20260613/slurm-2113181.out' for reading: No such file or directory
2113182,verified,qwen235b,verified_osl32k_qwen235b_pard2_k11,pard2_k11,pard2_k11,Qwen/Qwen3-235B-A22B,16,4096,32768,16,/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/qwen235b_a22b_swe_verified_osl32k_bsweep_lyris_tp4_fp8kv_bs16_pard2_offset0_n16_isl4096_osl32768_bs16_k11_20260613/slurm-2113182.out,,,,,,,,,,,0,,,,,,tail_failed:tail: cannot open '/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/qwen235b_a22b_swe_verified_osl32k_bsweep_lyris_tp4_fp8kv_bs16_pard2_offset0_n16_isl4096_osl32768_bs16_k11_20260613/slurm-2113182.out' for reading: No such file or directory
2113183,verified,qwen235b,verified_osl32k_qwen235b_pard2_k11,pard2_k11,pard2_k11,Qwen/Qwen3-235B-A22B,32,4096,32768,32,/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/qwen235b_a22b_swe_verified_osl32k_bsweep_lyris_tp4_fp8kv_bs32_pard2_offset0_n32_isl4096_osl32768_bs32_k11_20260613/slurm-2113183.out,,,,,,,,,,,0,,,,,,tail_failed:tail: cannot open '/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/qwen235b_a22b_swe_verified_osl32k_bsweep_lyris_tp4_fp8kv_bs32_pard2_offset0_n32_isl4096_osl32768_bs32_k11_20260613/slurm-2113183.out' for reading: No such file or directory
2113158,verified,qwen235b,verified_osl32k_qwen235b_pard2_k9,pard2_k9,pard2_k9,Qwen/Qwen3-235B-A22B,2,4096,32768,2,/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/qwen235b_a22b_swe_verified_osl32k_bsweep_lyris_tp4_fp8kv_bs2_pard2_offset0_n2_isl4096_osl32768_bs2_k9_20260613/slurm-2113158.out,0.0,15.1,2,0,0.8,2.5,1.0,1.09,1.30,123.97,0,,,,,,ok
2113159,verified,qwen235b,verified_osl32k_qwen235b_pard2_k9,pard2_k9,pard2_k9,Qwen/Qwen3-235B-A22B,4,4096,32768,4,/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/qwen235b_a22b_swe_verified_osl32k_bsweep_lyris_tp4_fp8kv_bs4_pard2_offset0_n4_isl4096_osl32768_bs4_k9_20260613/slurm-2113159.out,0.0,32.5,4,0,1.6,3.0,2.2,1.20,5.38,243.89,0,,,,,,ok
2113160,verified,qwen235b,verified_osl32k_qwen235b_pard2_k9,pard2_k9,pard2_k9,Qwen/Qwen3-235B-A22B,8,4096,32768,8,/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/qwen235b_a22b_swe_verified_osl32k_bsweep_lyris_tp4_fp8kv_bs8_pard2_offset0_n8_isl4096_osl32768_bs8_k9_20260613/slurm-2113160.out,0.0,73.8,8,0,3.2,2.6,4.1,1.37,20.00,484.65,0,,,,,,ok
2113162,verified,qwen235b,verified_osl32k_qwen235b_pard2_k9,pard2_k9,pard2_k9,Qwen/Qwen3-235B-A22B,16,4096,32768,16,/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/qwen235b_a22b_swe_verified_osl32k_bsweep_lyris_tp4_fp8kv_bs16_pard2_offset0_n16_isl4096_osl32768_bs16_k9_20260613/slurm-2113162.out,0.0,144.0,16,0,6.8,3.5,3.6,1.33,35.43,977.19,0,,,,,,ok
2113163,verified,qwen235b,verified_osl32k_qwen235b_pard2_k9,pard2_k9,pard2_k9,Qwen/Qwen3-235B-A22B,32,4096,32768,32,/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/qwen235b_a22b_swe_verified_osl32k_bsweep_lyris_tp4_fp8kv_bs32_pard2_offset0_n32_isl4096_osl32768_bs32_k9_20260613/slurm-2113163.out,0.0,309.2,32,0,18.0,4.3,5.0,1.45,96.32,1916.15,0,,,,,,ok
2113140,verified,qwen235b,verified_osl32k_qwen235b_pard_k11,pard_k11,pard_k11,Qwen/Qwen3-235B-A22B,2,4096,32768,2,/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/qwen235b_a22b_swe_verified_osl32k_bsweep_lyris_tp4_fp8kv_bs2_pard_offset0_n2_isl4096_osl32768_bs2_k11_20260613/slurm-2113140.out,0.0,31.0,2,0,1.6,2.5,11.3,2.24,17.17,152.01,0,,,,,,ok
2113141,verified,qwen235b,verified_osl32k_qwen235b_pard_k11,pard_k11,pard_k11,Qwen/Qwen3-235B-A22B,4,4096,32768,4,/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/qwen235b_a22b_swe_verified_osl32k_bsweep_lyris_tp4_fp8kv_bs4_pard_offset0_n4_isl4096_osl32768_bs4_k11_20260613/slurm-2113141.out,0.0,87.2,4,0,4.0,3.0,19.6,3.15,59.52,303.99,0,,,,,,ok
2113142,verified,qwen235b,verified_osl32k_qwen235b_pard_k11,pard_k11,pard_k11,Qwen/Qwen3-235B-A22B,8,4096,32768,8,/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/qwen235b_a22b_swe_verified_osl32k_bsweep_lyris_tp4_fp8kv_bs8_pard_offset0_n8_isl4096_osl32768_bs8_k11_20260613/slurm-2113142.out,0.0,131.4,8,0,5.9,2.6,16.4,2.81,84.56,515.28,0,,,,,,ok
2113144,verified,qwen235b,verified_osl32k_qwen235b_pard_k11,pard_k11,pard_k11,Qwen/Qwen3-235B-A22B,16,4096,32768,16,/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/qwen235b_a22b_swe_verified_osl32k_bsweep_lyris_tp4_fp8kv_bs16_pard_offset0_n16_isl4096_osl32768_bs16_k11_20260613/slurm-2113144.out,0.0,304.2,16,0,12.0,3.5,16.1,2.77,194.55,1206.04,0,,,,,,ok
2113145,verified,qwen235b,verified_osl32k_qwen235b_pard_k11,pard_k11,pard_k11,Qwen/Qwen3-235B-A22B,32,4096,32768,32,/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/qwen235b_a22b_swe_verified_osl32k_bsweep_lyris_tp4_fp8kv_bs32_pard_offset0_n32_isl4096_osl32768_bs32_k11_20260613/slurm-2113145.out,0.0,641.4,32,0,32.9,4.3,18.4,3.02,428.96,2336.94,0,,,,,,ok
2113121,verified,qwen235b,verified_osl32k_qwen235b_pard_k9,pard_k9,pard_k9,Qwen/Qwen3-235B-A22B,2,4096,32768,2,/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/qwen235b_a22b_swe_verified_osl32k_bsweep_lyris_tp4_fp8kv_bs2_pard_offset0_n2_isl4096_osl32768_bs2_k9_20260613/slurm-2113121.out,0.0,31.1,2,0,1.7,2.5,14.7,2.32,17.74,120.62,0,,,,,,ok
2113124,verified,qwen235b,verified_osl32k_qwen235b_pard_k9,pard_k9,pard_k9,Qwen/Qwen3-235B-A22B,4,4096,32768,4,/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/qwen235b_a22b_swe_verified_osl32k_bsweep_lyris_tp4_fp8kv_bs4_pard_offset0_n4_isl4096_osl32768_bs4_k9_20260613/slurm-2113124.out,0.0,62.1,4,0,4.0,3.0,14.5,2.30,35.12,242.84,0,,,,,,ok
2113126,verified,qwen235b,verified_osl32k_qwen235b_pard_k9,pard_k9,pard_k9,Qwen/Qwen3-235B-A22B,8,4096,32768,8,/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/qwen235b_a22b_swe_verified_osl32k_bsweep_lyris_tp4_fp8kv_bs8_pard_offset0_n8_isl4096_osl32768_bs8_k9_20260613/slurm-2113126.out,0.0,137.0,8,0,7.1,2.6,18.7,2.68,85.89,460.24,0,,,,,,ok
2113127,verified,qwen235b,verified_osl32k_qwen235b_pard_k9,pard_k9,pard_k9,Qwen/Qwen3-235B-A22B,16,4096,32768,16,/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/qwen235b_a22b_swe_verified_osl32k_bsweep_lyris_tp4_fp8kv_bs16_pard_offset0_n16_isl4096_osl32768_bs16_k9_20260613/slurm-2113127.out,0.0,285.4,16,0,14.6,3.5,18.0,2.62,176.62,978.77,0,,,,,,ok
2113128,verified,qwen235b,verified_osl32k_qwen235b_pard_k9,pard_k9,pard_k9,Qwen/Qwen3-235B-A22B,32,4096,32768,32,/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/qwen235b_a22b_swe_verified_osl32k_bsweep_lyris_tp4_fp8kv_bs32_pard_offset0_n32_isl4096_osl32768_bs32_k9_20260613/slurm-2113128.out,0.0,571.9,32,0,40.4,4.3,19.8,2.78,366.14,1851.95,0,,,,,,ok
2113106,verified,qwen235b,verified_osl32k_qwen235b_suffix_k16,suffix_k16,suffix_k16,Qwen/Qwen3-235B-A22B,2,4096,32768,2,/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/qwen235b_a22b_swe_verified_osl32k_bsweep_lyris_tp4_fp8kv_bs2_suffix_offset0_n2_isl4096_osl32768_bs2_k16_arctic_20260613/slurm-2113106.out,0.0,105.8,1,0,0.5,2.5,100.0,13.00,97.67,97.67,0,,,,,,ok
2113107,verified,qwen235b,verified_osl32k_qwen235b_suffix_k16,suffix_k16,suffix_k16,Qwen/Qwen3-235B-A22B,4,4096,32768,4,/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/qwen235b_a22b_swe_verified_osl32k_bsweep_lyris_tp4_fp8kv_bs4_suffix_offset0_n4_isl4096_osl32768_bs4_k16_arctic_20260613/slurm-2113107.out,0.0,214.7,2,0,1.7,3.0,98.1,12.74,197.89,201.66,0,,,,,,ok
2113108,verified,qwen235b,verified_osl32k_qwen235b_suffix_k16,suffix_k16,suffix_k16,Qwen/Qwen3-235B-A22B,8,4096,32768,8,/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/qwen235b_a22b_swe_verified_osl32k_bsweep_lyris_tp4_fp8kv_bs8_suffix_offset0_n8_isl4096_osl32768_bs8_k16_arctic_20260613/slurm-2113108.out,0.0,225.1,5,0,3.4,2.6,78.7,6.13,187.84,238.77,0,,,,,,ok
2113109,verified,qwen235b,verified_osl32k_qwen235b_suffix_k16,suffix_k16,suffix_k16,Qwen/Qwen3-235B-A22B,16,4096,32768,16,/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/qwen235b_a22b_swe_verified_osl32k_bsweep_lyris_tp4_fp8kv_bs16_suffix_offset0_n16_isl4096_osl32768_bs16_k16_arctic_20260613/slurm-2113109.out,0.0,600.3,8,0,6.9,3.5,95.8,11.04,545.80,570.01,0,,,,,,ok
2113110,verified,qwen235b,verified_osl32k_qwen235b_suffix_k16,suffix_k16,suffix_k16,Qwen/Qwen3-235B-A22B,32,4096,32768,32,/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/qwen235b_a22b_swe_verified_osl32k_bsweep_lyris_tp4_fp8kv_bs32_suffix_offset0_n32_isl4096_osl32768_bs32_k16_arctic_20260613/slurm-2113110.out,0.0,1045.3,17,0,17.5,4.3,92.7,9.62,936.69,1009.93,0,,,,,,ok
2113088,verified,qwen235b,verified_osl32k_qwen235b_suffix_k8,suffix_k8,suffix_k8,Qwen/Qwen3-235B-A22B,2,4096,32768,2,/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/qwen235b_a22b_swe_verified_osl32k_bsweep_lyris_tp4_fp8kv_bs2_suffix_offset0_n2_isl4096_osl32768_bs2_k8_arctic_20260613/slurm-2113088.out,0.0,152.0,2,0,1.9,2.5,98.7,8.90,134.90,136.69,0,,,,,,ok
2113089,verified,qwen235b,verified_osl32k_qwen235b_suffix_k8,suffix_k8,suffix_k8,Qwen/Qwen3-235B-A22B,4,4096,32768,4,/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/qwen235b_a22b_swe_verified_osl32k_bsweep_lyris_tp4_fp8kv_bs4_suffix_offset0_n4_isl4096_osl32768_bs4_k8_arctic_20260613/slurm-2113089.out,0.0,44.2,4,0,0.2,50.7,19.5,1.40,12.27,62.84,0,,,,,,ok
2113092,verified,qwen235b,verified_osl32k_qwen235b_suffix_k8,suffix_k8,suffix_k8,Qwen/Qwen3-235B-A22B,8,4096,32768,8,/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/qwen235b_a22b_swe_verified_osl32k_bsweep_lyris_tp4_fp8kv_bs8_suffix_offset0_n8_isl4096_osl32768_bs8_k8_arctic_20260613/slurm-2113092.out,0.0,221.9,4,0,3.9,2.6,87.1,7.34,191.44,219.84,0,,,,,,ok
2113093,verified,qwen235b,verified_osl32k_qwen235b_suffix_k8,suffix_k8,suffix_k8,Qwen/Qwen3-235B-A22B,16,4096,32768,16,/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/qwen235b_a22b_swe_verified_osl32k_bsweep_lyris_tp4_fp8kv_bs16_suffix_offset0_n16_isl4096_osl32768_bs16_k8_arctic_20260613/slurm-2113093.out,0.0,342.0,8,0,7.5,3.5,88.5,6.35,287.15,324.30,0,,,,,,ok
2113095,verified,qwen235b,verified_osl32k_qwen235b_suffix_k8,suffix_k8,suffix_k8,Qwen/Qwen3-235B-A22B,32,4096,32768,32,/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/qwen235b_a22b_swe_verified_osl32k_bsweep_lyris_tp4_fp8kv_bs32_suffix_offset0_n32_isl4096_osl32768_bs32_k8_arctic_20260613/slurm-2113095.out,0.0,795.1,15,0,15.1,4.3,93.8,7.44,687.64,733.23,0,,,,,,ok
