job_id,dataset,model_group,method,method_detail,model,prompt_offset,prompt_count,isl,osl,batch_sizes,logs_dir,breakdown_json,tracker_file,label
2109313,verified,qwen30,pard,pard_k5,Qwen/Qwen3-30B-A3B,0,16,4096,32768,16,/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/qwen30ba3b_swe_verified_osl32k_bsweep_lyris_bs16_pard_offset0_n16_isl4096_osl32768_bs16_k5_20260612,/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/qwen30ba3b_swe_verified_osl32k_bsweep_lyris_bs16_pard_offset0_n16_isl4096_osl32768_bs16_k5_20260612/breakdown.json,latest_lyris_swebench_osl32k_batch_sweep_20260612_jobs.csv,verified_osl32k_qwen30_pard_k5
2109320,verified,qwen30,pard,pard_k5,Qwen/Qwen3-30B-A3B,0,32,4096,32768,32,/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/qwen30ba3b_swe_verified_osl32k_bsweep_lyris_bs32_pard_offset0_n32_isl4096_osl32768_bs32_k5_20260612,/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/qwen30ba3b_swe_verified_osl32k_bsweep_lyris_bs32_pard_offset0_n32_isl4096_osl32768_bs32_k5_20260612/breakdown.json,latest_lyris_swebench_osl32k_batch_sweep_20260612_jobs.csv,verified_osl32k_qwen30_pard_k5
2109391,verified,qwen30,pard,pard_k5,Qwen/Qwen3-30B-A3B,0,32,4096,32768,32,/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/qwen30ba3b_swe_verified_osl32k_bsweep_lyris_bs32_pard_offset0_n32_isl4096_osl32768_bs32_k5_20260612_lowmbt,/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/qwen30ba3b_swe_verified_osl32k_bsweep_lyris_bs32_pard_offset0_n32_isl4096_osl32768_bs32_k5_20260612_lowmbt/breakdown.json,latest_lyris_swebench_osl32k_batch_sweep_qwen30_bs32_lowmbt_retry_20260612_jobs.csv,verified_osl32k_qwen30_pard_k5
2109297,verified,qwen30,suffix,suffix_k32,Qwen/Qwen3-30B-A3B,0,4,4096,32768,4,/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/qwen30ba3b_swe_verified_osl32k_bsweep_lyris_bs4_suffix_offset0_n4_isl4096_osl32768_bs4_k32_arctic_20260612,/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/qwen30ba3b_swe_verified_osl32k_bsweep_lyris_bs4_suffix_offset0_n4_isl4096_osl32768_bs4_k32_arctic_20260612/breakdown.json,latest_lyris_swebench_osl32k_batch_sweep_20260612_jobs.csv,verified_osl32k_qwen30_suffix_k32
2109304,verified,qwen30,suffix,suffix_k32,Qwen/Qwen3-30B-A3B,0,8,4096,32768,8,/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/qwen30ba3b_swe_verified_osl32k_bsweep_lyris_bs8_suffix_offset0_n8_isl4096_osl32768_bs8_k32_arctic_20260612,/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/qwen30ba3b_swe_verified_osl32k_bsweep_lyris_bs8_suffix_offset0_n8_isl4096_osl32768_bs8_k32_arctic_20260612/breakdown.json,latest_lyris_swebench_osl32k_batch_sweep_20260612_jobs.csv,verified_osl32k_qwen30_suffix_k32
2109311,verified,qwen30,suffix,suffix_k32,Qwen/Qwen3-30B-A3B,0,16,4096,32768,16,/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/qwen30ba3b_swe_verified_osl32k_bsweep_lyris_bs16_suffix_offset0_n16_isl4096_osl32768_bs16_k32_arctic_20260612,/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/qwen30ba3b_swe_verified_osl32k_bsweep_lyris_bs16_suffix_offset0_n16_isl4096_osl32768_bs16_k32_arctic_20260612/breakdown.json,latest_lyris_swebench_osl32k_batch_sweep_20260612_jobs.csv,verified_osl32k_qwen30_suffix_k32
2109319,verified,qwen30,suffix,suffix_k32,Qwen/Qwen3-30B-A3B,0,32,4096,32768,32,/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/qwen30ba3b_swe_verified_osl32k_bsweep_lyris_bs32_suffix_offset0_n32_isl4096_osl32768_bs32_k32_arctic_20260612,/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/qwen30ba3b_swe_verified_osl32k_bsweep_lyris_bs32_suffix_offset0_n32_isl4096_osl32768_bs32_k32_arctic_20260612/breakdown.json,latest_lyris_swebench_osl32k_batch_sweep_20260612_jobs.csv,verified_osl32k_qwen30_suffix_k32
2109390,verified,qwen30,suffix,suffix_k32,Qwen/Qwen3-30B-A3B,0,32,4096,32768,32,/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/qwen30ba3b_swe_verified_osl32k_bsweep_lyris_bs32_suffix_offset0_n32_isl4096_osl32768_bs32_k32_arctic_20260612_lowmbt,/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/qwen30ba3b_swe_verified_osl32k_bsweep_lyris_bs32_suffix_offset0_n32_isl4096_osl32768_bs32_k32_arctic_20260612_lowmbt/breakdown.json,latest_lyris_swebench_osl32k_batch_sweep_qwen30_bs32_lowmbt_retry_20260612_jobs.csv,verified_osl32k_qwen30_suffix_k32
2109447,verified,qwen30,suffix,suffix_k32,Qwen/Qwen3-30B-A3B,0,16,4096,32768,16,/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/qwen30ba3b_swe_verified_osl32k_bsweep_lyris_bs16_suffix_offset0_n16_isl4096_osl32768_bs16_k32_arctic_20260612_lowmbt_r2,/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/qwen30ba3b_swe_verified_osl32k_bsweep_lyris_bs16_suffix_offset0_n16_isl4096_osl32768_bs16_k32_arctic_20260612_lowmbt_r2/breakdown.json,latest_lyris_swebench_osl32k_batch_sweep_qwen30_verified_bs16_suffix_lowmbt_retry_20260612_jobs.csv,verified_osl32k_qwen30_suffix_k32
2109299,verified,qwen8,baseline,baseline,Qwen/Qwen3-8B,0,4,4096,32768,4,/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/qwen8_swe_verified_osl32k_bsweep_lyris_bs4_baseline_offset0_n4_isl4096_osl32768_bs4_20260612,/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/qwen8_swe_verified_osl32k_bsweep_lyris_bs4_baseline_offset0_n4_isl4096_osl32768_bs4_20260612/breakdown.json,latest_lyris_swebench_osl32k_batch_sweep_20260612_jobs.csv,verified_osl32k_qwen8_baseline
2109306,verified,qwen8,baseline,baseline,Qwen/Qwen3-8B,0,8,4096,32768,8,/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/qwen8_swe_verified_osl32k_bsweep_lyris_bs8_baseline_offset0_n8_isl4096_osl32768_bs8_20260612,/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/qwen8_swe_verified_osl32k_bsweep_lyris_bs8_baseline_offset0_n8_isl4096_osl32768_bs8_20260612/breakdown.json,latest_lyris_swebench_osl32k_batch_sweep_20260612_jobs.csv,verified_osl32k_qwen8_baseline
2109314,verified,qwen8,baseline,baseline,Qwen/Qwen3-8B,0,16,4096,32768,16,/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/qwen8_swe_verified_osl32k_bsweep_lyris_bs16_baseline_offset0_n16_isl4096_osl32768_bs16_20260612,/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/qwen8_swe_verified_osl32k_bsweep_lyris_bs16_baseline_offset0_n16_isl4096_osl32768_bs16_20260612/breakdown.json,latest_lyris_swebench_osl32k_batch_sweep_20260612_jobs.csv,verified_osl32k_qwen8_baseline
2109321,verified,qwen8,baseline,baseline,Qwen/Qwen3-8B,0,32,4096,32768,32,/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/qwen8_swe_verified_osl32k_bsweep_lyris_bs32_baseline_offset0_n32_isl4096_osl32768_bs32_20260612,/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/qwen8_swe_verified_osl32k_bsweep_lyris_bs32_baseline_offset0_n32_isl4096_osl32768_bs32_20260612/breakdown.json,latest_lyris_swebench_osl32k_batch_sweep_20260612_jobs.csv,verified_osl32k_qwen8_baseline
2109393,verified,qwen8,baseline,baseline,Qwen/Qwen3-8B,0,32,4096,32768,32,/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/qwen8_swe_verified_osl32k_bsweep_lyris_bs32_baseline_offset0_n32_isl4096_osl32768_bs32_20260612_lowmbt,/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/qwen8_swe_verified_osl32k_bsweep_lyris_bs32_baseline_offset0_n32_isl4096_osl32768_bs32_20260612_lowmbt/breakdown.json,latest_lyris_swebench_osl32k_batch_sweep_qwen30_bs32_lowmbt_retry_20260612_jobs.csv,verified_osl32k_qwen8_baseline
2109302,verified,qwen8,eagle3,eagle3_k3,Qwen/Qwen3-8B,0,4,4096,32768,4,/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/qwen8_swe_verified_osl32k_bsweep_lyris_bs4_eagle3_offset0_n4_isl4096_osl32768_bs4_k3_20260612,/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/qwen8_swe_verified_osl32k_bsweep_lyris_bs4_eagle3_offset0_n4_isl4096_osl32768_bs4_k3_20260612/breakdown.json,latest_lyris_swebench_osl32k_batch_sweep_20260612_jobs.csv,verified_osl32k_qwen8_eagle3_k3
2109309,verified,qwen8,eagle3,eagle3_k3,Qwen/Qwen3-8B,0,8,4096,32768,8,/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/qwen8_swe_verified_osl32k_bsweep_lyris_bs8_eagle3_offset0_n8_isl4096_osl32768_bs8_k3_20260612,/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/qwen8_swe_verified_osl32k_bsweep_lyris_bs8_eagle3_offset0_n8_isl4096_osl32768_bs8_k3_20260612/breakdown.json,latest_lyris_swebench_osl32k_batch_sweep_20260612_jobs.csv,verified_osl32k_qwen8_eagle3_k3
2109317,verified,qwen8,eagle3,eagle3_k3,Qwen/Qwen3-8B,0,16,4096,32768,16,/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/qwen8_swe_verified_osl32k_bsweep_lyris_bs16_eagle3_offset0_n16_isl4096_osl32768_bs16_k3_20260612,/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/qwen8_swe_verified_osl32k_bsweep_lyris_bs16_eagle3_offset0_n16_isl4096_osl32768_bs16_k3_20260612/breakdown.json,latest_lyris_swebench_osl32k_batch_sweep_20260612_jobs.csv,verified_osl32k_qwen8_eagle3_k3
2109325,verified,qwen8,eagle3,eagle3_k3,Qwen/Qwen3-8B,0,32,4096,32768,32,/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/qwen8_swe_verified_osl32k_bsweep_lyris_bs32_eagle3_offset0_n32_isl4096_osl32768_bs32_k3_20260612,/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/qwen8_swe_verified_osl32k_bsweep_lyris_bs32_eagle3_offset0_n32_isl4096_osl32768_bs32_k3_20260612/breakdown.json,latest_lyris_swebench_osl32k_batch_sweep_20260612_jobs.csv,verified_osl32k_qwen8_eagle3_k3
2109397,verified,qwen8,eagle3,eagle3_k3,Qwen/Qwen3-8B,0,32,4096,32768,32,/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/qwen8_swe_verified_osl32k_bsweep_lyris_bs32_eagle3_offset0_n32_isl4096_osl32768_bs32_k3_20260612_lowmbt,/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/qwen8_swe_verified_osl32k_bsweep_lyris_bs32_eagle3_offset0_n32_isl4096_osl32768_bs32_k3_20260612_lowmbt/breakdown.json,latest_lyris_swebench_osl32k_batch_sweep_qwen30_bs32_lowmbt_retry_20260612_jobs.csv,verified_osl32k_qwen8_eagle3_k3
2109301,verified,qwen8,pard2,pard2_k5,Qwen/Qwen3-8B,0,4,4096,32768,4,/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/qwen8_swe_verified_osl32k_bsweep_lyris_bs4_pard2_offset0_n4_isl4096_osl32768_bs4_k5_20260612,/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/qwen8_swe_verified_osl32k_bsweep_lyris_bs4_pard2_offset0_n4_isl4096_osl32768_bs4_k5_20260612/breakdown.json,latest_lyris_swebench_osl32k_batch_sweep_20260612_jobs.csv,verified_osl32k_qwen8_pard2_k5
2109308,verified,qwen8,pard2,pard2_k5,Qwen/Qwen3-8B,0,8,4096,32768,8,/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/qwen8_swe_verified_osl32k_bsweep_lyris_bs8_pard2_offset0_n8_isl4096_osl32768_bs8_k5_20260612,/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/qwen8_swe_verified_osl32k_bsweep_lyris_bs8_pard2_offset0_n8_isl4096_osl32768_bs8_k5_20260612/breakdown.json,latest_lyris_swebench_osl32k_batch_sweep_20260612_jobs.csv,verified_osl32k_qwen8_pard2_k5
2109316,verified,qwen8,pard2,pard2_k5,Qwen/Qwen3-8B,0,16,4096,32768,16,/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/qwen8_swe_verified_osl32k_bsweep_lyris_bs16_pard2_offset0_n16_isl4096_osl32768_bs16_k5_20260612,/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/qwen8_swe_verified_osl32k_bsweep_lyris_bs16_pard2_offset0_n16_isl4096_osl32768_bs16_k5_20260612/breakdown.json,latest_lyris_swebench_osl32k_batch_sweep_20260612_jobs.csv,verified_osl32k_qwen8_pard2_k5
2109324,verified,qwen8,pard2,pard2_k5,Qwen/Qwen3-8B,0,32,4096,32768,32,/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/qwen8_swe_verified_osl32k_bsweep_lyris_bs32_pard2_offset0_n32_isl4096_osl32768_bs32_k5_20260612,/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/qwen8_swe_verified_osl32k_bsweep_lyris_bs32_pard2_offset0_n32_isl4096_osl32768_bs32_k5_20260612/breakdown.json,latest_lyris_swebench_osl32k_batch_sweep_20260612_jobs.csv,verified_osl32k_qwen8_pard2_k5
2109395,verified,qwen8,pard2,pard2_k5,Qwen/Qwen3-8B,0,32,4096,32768,32,/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/qwen8_swe_verified_osl32k_bsweep_lyris_bs32_pard2_offset0_n32_isl4096_osl32768_bs32_k5_20260612_lowmbt,/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/qwen8_swe_verified_osl32k_bsweep_lyris_bs32_pard2_offset0_n32_isl4096_osl32768_bs32_k5_20260612_lowmbt/breakdown.json,latest_lyris_swebench_osl32k_batch_sweep_qwen30_bs32_lowmbt_retry_20260612_jobs.csv,verified_osl32k_qwen8_pard2_k5
2109300,verified,qwen8,suffix,suffix_k32,Qwen/Qwen3-8B,0,4,4096,32768,4,/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/qwen8_swe_verified_osl32k_bsweep_lyris_bs4_suffix_offset0_n4_isl4096_osl32768_bs4_k32_arctic_20260612,/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/qwen8_swe_verified_osl32k_bsweep_lyris_bs4_suffix_offset0_n4_isl4096_osl32768_bs4_k32_arctic_20260612/breakdown.json,latest_lyris_swebench_osl32k_batch_sweep_20260612_jobs.csv,verified_osl32k_qwen8_suffix_k32
2109307,verified,qwen8,suffix,suffix_k32,Qwen/Qwen3-8B,0,8,4096,32768,8,/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/qwen8_swe_verified_osl32k_bsweep_lyris_bs8_suffix_offset0_n8_isl4096_osl32768_bs8_k32_arctic_20260612,/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/qwen8_swe_verified_osl32k_bsweep_lyris_bs8_suffix_offset0_n8_isl4096_osl32768_bs8_k32_arctic_20260612/breakdown.json,latest_lyris_swebench_osl32k_batch_sweep_20260612_jobs.csv,verified_osl32k_qwen8_suffix_k32
2109315,verified,qwen8,suffix,suffix_k32,Qwen/Qwen3-8B,0,16,4096,32768,16,/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/qwen8_swe_verified_osl32k_bsweep_lyris_bs16_suffix_offset0_n16_isl4096_osl32768_bs16_k32_arctic_20260612,/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/qwen8_swe_verified_osl32k_bsweep_lyris_bs16_suffix_offset0_n16_isl4096_osl32768_bs16_k32_arctic_20260612/breakdown.json,latest_lyris_swebench_osl32k_batch_sweep_20260612_jobs.csv,verified_osl32k_qwen8_suffix_k32
2109323,verified,qwen8,suffix,suffix_k32,Qwen/Qwen3-8B,0,32,4096,32768,32,/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/qwen8_swe_verified_osl32k_bsweep_lyris_bs32_suffix_offset0_n32_isl4096_osl32768_bs32_k32_arctic_20260612,/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/qwen8_swe_verified_osl32k_bsweep_lyris_bs32_suffix_offset0_n32_isl4096_osl32768_bs32_k32_arctic_20260612/breakdown.json,latest_lyris_swebench_osl32k_batch_sweep_20260612_jobs.csv,verified_osl32k_qwen8_suffix_k32
2109394,verified,qwen8,suffix,suffix_k32,Qwen/Qwen3-8B,0,32,4096,32768,32,/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/qwen8_swe_verified_osl32k_bsweep_lyris_bs32_suffix_offset0_n32_isl4096_osl32768_bs32_k32_arctic_20260612_lowmbt,/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/qwen8_swe_verified_osl32k_bsweep_lyris_bs32_suffix_offset0_n32_isl4096_osl32768_bs32_k32_arctic_20260612_lowmbt/breakdown.json,latest_lyris_swebench_osl32k_batch_sweep_qwen30_bs32_lowmbt_retry_20260612_jobs.csv,verified_osl32k_qwen8_suffix_k32
