job_id,dataset,model_group,label,method,method_detail,model,prompt_count,isl,osl,batch_sizes,log_path,latest_prompt_tok_s,latest_generation_tok_s,running_reqs,waiting_reqs,gpu_kv_cache_pct,prefix_cache_hit_pct,live_acceptance_pct,live_mean_acceptance_length,live_accepted_throughput,live_drafted_throughput,completed_batch_rows,last_completed_bs,last_completed_out_tok_s_gpu,last_completed_latency_s,last_completed_coverage_pct,latest_error,tail_status
2109397,verified,qwen8,verified_osl32k_qwen8_eagle3_k3,eagle3,eagle3_k3,Qwen/Qwen3-8B,32,4096,32768,32,/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/qwen8_swe_verified_osl32k_bsweep_lyris_bs32_eagle3_offset0_n32_isl4096_osl32768_bs32_k3_20260612_lowmbt/slurm-2109397.out,0.0,1509.0,32,0,77.5,2.3,64.7,2.94,995.70,1540.03,0,,,,,,ok
2109301,verified,qwen8,verified_osl32k_qwen8_pard2_k5,pard2,pard2_k5,Qwen/Qwen3-8B,4,4096,32768,4,/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/qwen8_swe_verified_osl32k_bsweep_lyris_bs4_pard2_offset0_n4_isl4096_osl32768_bs4_k5_20260612/slurm-2109301.out,0.0,73.1,4,0,13.1,3.0,1.8,1.09,5.99,335.44,0,,,,,,ok
2109308,verified,qwen8,verified_osl32k_qwen8_pard2_k5,pard2,pard2_k5,Qwen/Qwen3-8B,8,4096,32768,8,/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/qwen8_swe_verified_osl32k_bsweep_lyris_bs8_pard2_offset0_n8_isl4096_osl32768_bs8_k5_20260612/slurm-2109308.out,0.0,126.5,8,0,29.9,2.6,3.7,1.19,19.89,533.13,0,,,,,,ok
2109316,verified,qwen8,verified_osl32k_qwen8_pard2_k5,pard2,pard2_k5,Qwen/Qwen3-8B,16,4096,32768,16,/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/qwen8_swe_verified_osl32k_bsweep_lyris_bs16_pard2_offset0_n16_isl4096_osl32768_bs16_k5_20260612/slurm-2109316.out,0.0,239.4,16,0,81.8,3.5,3.2,1.16,33.09,1031.57,0,,,,,,ok
2109324,verified,qwen8,verified_osl32k_qwen8_pard2_k5,pard2,pard2_k5,Qwen/Qwen3-8B,32,4096,32768,32,/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/qwen8_swe_verified_osl32k_bsweep_lyris_bs32_pard2_offset0_n32_isl4096_osl32768_bs32_k5_20260612/slurm-2109324.out,0.0,37.1,2,30,77.6,4.3,4.9,1.24,7.26,149.20,0,,,,,,ok
2109395,verified,qwen8,verified_osl32k_qwen8_pard2_k5,pard2,pard2_k5,Qwen/Qwen3-8B,32,4096,32768,32,/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/qwen8_swe_verified_osl32k_bsweep_lyris_bs32_pard2_offset0_n32_isl4096_osl32768_bs32_k5_20260612_lowmbt/slurm-2109395.out,0.0,457.2,32,0,64.2,4.3,8.0,1.40,130.10,1635.39,0,,,,,,ok
2109300,verified,qwen8,verified_osl32k_qwen8_suffix_k32,suffix,suffix_k32,Qwen/Qwen3-8B,4,4096,32768,4,/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/qwen8_swe_verified_osl32k_bsweep_lyris_bs4_suffix_offset0_n4_isl4096_osl32768_bs4_k32_arctic_20260612/slurm-2109300.out,0.0,202.5,1,0,3.5,50.7,92.6,11.46,184.86,199.63,1,4,846.22,154.890,0.0,,ok
2109307,verified,qwen8,verified_osl32k_qwen8_suffix_k32,suffix,suffix_k32,Qwen/Qwen3-8B,8,4096,32768,8,/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/qwen8_swe_verified_osl32k_bsweep_lyris_bs8_suffix_offset0_n8_isl4096_osl32768_bs8_k32_arctic_20260612/slurm-2109307.out,0.0,226.1,1,0,4.1,50.8,100.0,13.00,208.73,208.73,1,8,1397.79,187.541,0.0,,ok
2109315,verified,qwen8,verified_osl32k_qwen8_suffix_k32,suffix,suffix_k32,Qwen/Qwen3-8B,16,4096,32768,16,/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/qwen8_swe_verified_osl32k_bsweep_lyris_bs16_suffix_offset0_n16_isl4096_osl32768_bs16_k32_arctic_20260612/slurm-2109315.out,0.0,225.7,1,0,5.8,51.2,100.0,13.00,208.37,208.37,1,16,2597.43,201.849,0.0,,ok
2109323,verified,qwen8,verified_osl32k_qwen8_suffix_k32,suffix,suffix_k32,Qwen/Qwen3-8B,32,4096,32768,32,/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/qwen8_swe_verified_osl32k_bsweep_lyris_bs32_suffix_offset0_n32_isl4096_osl32768_bs32_k32_arctic_20260612/slurm-2109323.out,0.0,759.2,3,16,89.4,4.3,99.3,12.89,700.35,705.43,0,,,,,,ok
2109394,verified,qwen8,verified_osl32k_qwen8_suffix_k32,suffix,suffix_k32,Qwen/Qwen3-8B,32,4096,32768,32,/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/qwen8_swe_verified_osl32k_bsweep_lyris_bs32_suffix_offset0_n32_isl4096_osl32768_bs32_k32_arctic_20260612_lowmbt/slurm-2109394.out,0.0,767.0,5,0,14.2,4.3,81.8,8.39,676.40,827.19,0,,,,,,ok
